"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
453977,1,13
454025,1,22
454037,1,12
454042,1,5
454045,1,1
454051,1,5
454064,1,10
454067,1,2
454073,1,4
454080,1,5
454085,1,4
454091,1,7
454098,1,9
454104,1,8
454109,1,5
454116,1,7
454131,1,18
454135,1,6
454142,1,11
454149,1,7
454152,1,4
454153,1,2
454155,1,2
454170,1,14
454171,1,1
454185,1,14
454192,1,9
454194,1,1
454216,1,26
454221,1,6
454223,1,3
454244,1,31
454257,1,19
454265,1,9
454275,1,13
454284,1,14
454289,1,6
454296,1,8
454307,1,8
454323,1,21
454326,1,3
454327,1,1
454345,1,17
454351,1,7
454377,1,30
454395,1,20
454395,1,2
454452,1,70
454454,1,2
454461,1,13
454466,1,5
454470,1,3
454470,1,1
454476,1,9
454486,1,12
454497,1,11
454513,1,22
454523,1,11
454545,1,19
454555,1,8
454564,1,10
454566,1,4
454580,1,17
454590,1,14
454593,1,2
454600,1,8
454605,1,6
454615,1,13
454616,1,3
454618,1,1
454622,1,4
454633,1,16
454645,1,19
454667,1,20
454672,1,5
454674,1,2
454677,1,3
454690,1,13
454707,1,7
454715,1,11
454716,1,2
454717,1,1
454731,1,16
454734,1,4
454736,1,2
454739,1,3
454752,1,15
454761,1,8
454774,1,12
454793,1,26
454812,1,26
454818,1,5
454825,1,8
454826,1,1
454830,1,6
454833,1,5
454849,1,21
454850,1,1
454859,1,11
454883,1,36
454896,1,16
454897,1,3
454908,1,10
454937,1,35
454938,1,2
454940,1,3
454944,1,5
454969,1,24
454973,1,2
454976,1,3
454977,1,1
454996,1,9
454997,1,1
454998,1,1
455006,1,6
455013,1,4
455031,1,11
455042,1,7
455047,1,3
455058,1,4
455062,1,4
455065,1,2
455087,1,15
455142,1,46
455152,1,8
455168,1,11
455199,1,28
455203,1,4
455208,1,5
455233,1,21
455241,1,7
455261,1,17
455273,1,10
455275,1,2
455297,1,23
455308,1,12
455329,1,20
455333,1,3
455336,1,4
455344,1,8
455374,1,21
455398,1,27
455418,1,16
455438,1,17
455451,1,11
455454,1,4
455458,1,6
455459,1,1
455463,1,5
455470,1,6
455475,1,6
455567,1,59
455588,1,16
455593,1,6
455596,1,5
455599,1,3
455609,1,14
455618,1,7
455619,1,1
455634,1,13
455634,1,1
455644,1,7
455666,1,26
455669,1,3
455680,1,11
455683,1,4
455687,1,4
455689,1,3
455706,1,16
455724,1,8
455726,1,2
455733,1,7
455735,1,2
455742,1,10
455744,1,2
455748,1,3
455759,1,12
455765,1,4
455776,1,16
455783,1,8
455783,1,1
455790,1,10
455794,1,4
455806,1,16
455807,1,2
455811,1,7
455824,1,17
455831,1,10
455831,1,1
455835,1,3
455841,1,7
455845,1,4
455855,1,12
455856,1,1
455875,1,16
455891,1,17
455897,1,10
455899,1,2
455905,1,7
455919,1,14
455920,1,2
455924,1,6
455929,1,5
455933,1,4
455936,1,2
455937,1,1
455939,1,2
455952,1,17
455981,1,30
455988,1,8
455994,1,8
455994,1,1
455996,1,2
456001,1,3
456006,1,4
456011,1,8
456031,1,19
456034,1,4
456049,1,22
456051,1,3
456057,1,6
456068,1,10
456070,1,1
456085,1,22
456086,1,1
456090,1,6
456099,1,9
456100,1,1
456103,1,5
456110,1,7
456111,1,1
456121,1,10
456124,1,5
456127,1,3
456137,1,11
456139,1,2
456143,1,4
456145,1,2
456149,1,6
456151,1,2
456156,1,5
456160,1,5
456171,1,13
456177,1,8
456181,1,5
456207,1,30
456209,1,3
456217,1,5
456224,1,8
456231,1,10
456258,1,23
456264,1,5
456288,1,31
456297,1,9
456302,1,6
456309,1,6
456310,1,3
456323,1,13
456325,1,2
456328,1,5
456335,1,9
456342,1,9
456342,1,1
456344,1,3
456345,1,1
456359,1,20
456363,1,5
456376,1,17
456388,1,13
456404,1,17
456414,1,10
456419,1,8
456442,1,22
456454,1,15
456457,1,4
456458,1,1
456467,1,12
456480,1,15
456488,1,10
456490,1,5
456495,1,5
456508,1,18
456516,1,10
456519,1,4
456529,1,14
456534,1,6
456540,1,7
456541,1,1
456554,1,13
456582,1,31
456582,1,1
456597,1,20
456601,1,4
456613,1,17
456617,1,5
456625,1,9
456628,1,4
456644,1,19
456654,1,11
456657,1,3
456670,1,20
456719,1,51
456763,1,50
456784,1,21
456829,1,51
456832,1,3
456838,1,9
456893,1,64
456902,1,10
456911,1,12
456913,1,4
456948,1,32
456950,1,2
456973,1,25
456982,1,10
456990,1,8
457048,1,58
457061,1,14
457065,1,5
457104,1,55
457105,1,1
457105,1,1
457111,1,7
457139,1,24
457145,1,10
457148,1,6
457170,1,31
457170,1,1
457191,1,17
457207,1,22
457208,1,1
457226,1,16
457258,1,38
457259,1,2
457262,1,1
457266,1,8
457268,1,2
457271,1,4
457274,1,5
457280,1,8
457286,1,6
457290,1,4
457300,1,10
457313,1,9
457321,1,9
457326,1,4
457329,1,4
457346,1,12
457356,1,8
457358,1,3
457378,1,24
457390,1,16
457438,1,58
457440,1,1
457443,1,4
457448,1,4
457449,1,1
457455,1,9
457458,1,5
457466,1,12
457469,1,5
457483,1,14
457484,1,3
457498,1,14
457516,1,10
457522,1,7
457528,1,5
457553,1,21
457560,1,5
457578,1,20
457584,1,4
457592,1,11
457605,1,7
457607,1,1
457621,1,15
457650,1,39
457674,1,21
457676,1,2
457691,1,19
457703,1,11
457720,1,22
457722,1,4
457745,1,24
457746,1,1
457749,1,3
457760,1,10
457766,1,4
457771,1,3
457774,1,2
457777,1,4
457778,1,1
457782,1,5
457788,1,8
457803,1,15
457804,1,1
457806,1,2
457807,1,3
457815,1,9
457815,1,1
457816,1,1
457819,1,4
457826,1,8
457840,1,6
457843,1,1
457889,1,33
457897,1,4
457901,1,2
457910,1,5
457912,1,3
457916,1,3
457923,1,4
457935,1,5
457947,1,8
457991,1,39
458009,1,17
458031,1,12
458041,1,8
458043,1,2
458051,1,5
458072,1,24
458079,1,5
458086,1,7
458089,1,2
458097,1,6
458114,1,10
458114,1,1
458117,1,3
458122,1,3
458124,1,2
458127,1,3
458128,1,2
458136,1,8
458152,1,14
458166,1,16
458167,1,2
458168,1,2
458179,1,13
458181,1,2
458184,1,5
458190,1,5
458203,1,15
458215,1,15
458224,1,7
458249,1,28
458256,1,8
458270,1,14
458286,1,19
458291,1,5
458303,1,14
458304,1,2
458308,1,5
458310,1,2
458316,1,6
458320,1,4
458340,1,22
458342,1,2
458358,1,17
458382,1,23
458395,1,18
458398,1,4
458412,1,15
458413,1,2
458421,1,13
458431,1,13
458438,1,9
458456,1,17
458459,1,4
458461,1,2
458468,1,8
458469,1,1
458476,1,8
458477,1,3
458489,1,12
458493,1,6
458521,1,32
458534,1,16
458536,1,2
458540,1,5
458543,1,5
458564,1,24
458577,1,18
458578,1,2
458584,1,5
458594,1,10
458598,1,6
458602,1,4
458605,1,2
458607,1,2
458609,1,2
458623,1,16
458624,1,1
458625,1,2
458627,1,2
458641,1,14
458654,1,11
458655,1,1
458664,1,13
458670,1,8
458674,1,6
458676,1,3
458688,1,13
458703,1,15
458711,1,12
458718,1,10
458742,1,32
458744,1,2
458745,1,2
458751,1,11
458781,1,33
458786,1,6
458791,1,7
458792,1,1
458812,1,21
458827,1,14
458830,1,4
458843,1,19
458846,1,4
458846,1,1
458847,1,1
458853,1,5
458858,1,5
458861,1,4
458862,1,1
458867,1,7
458876,1,9
458888,1,13
458895,1,10
458911,1,23
458920,1,12
458925,1,6
458940,1,19
458948,1,10
458955,1,10
458980,1,25
458982,1,3
458985,1,5
458987,1,2
458997,1,11
459017,1,16
459018,1,2
459021,1,4
459033,1,14
459034,1,1
459041,1,10
459052,1,14
459054,1,6
459059,1,6
459063,1,6
459083,1,23
459086,1,4
459100,1,19
459112,1,15
459112,1,1
459114,1,4
459115,1,1
459123,1,9
459125,1,3
459135,1,13
459139,1,5
459143,1,5
459155,1,15
459223,1,82
459232,1,10
459237,1,7
459238,1,2
459244,1,7
459259,1,17
459261,1,2
459263,1,4
459271,1,12
459274,1,4
459276,1,2
459277,1,1
459282,1,6
459286,1,6
459286,1,1
459290,1,5
459307,1,20
459310,1,3
459313,1,3
459327,1,17
459340,1,17
459343,1,5
459345,1,2
459367,1,29
459368,1,1
459371,1,3
459373,1,2
459377,1,6
459382,1,6
459394,1,15
459395,1,4
459399,1,4
459402,1,4
459411,1,13
459436,1,36
459441,1,4
459456,1,18
459460,1,5
459462,1,3
459473,1,13
459485,1,16
459490,1,7
459495,1,7
459500,1,6
459504,1,5
459506,1,3
459510,1,5
459512,1,3
459523,1,15
459528,1,5
459533,1,4
459547,1,14
459550,1,4
459556,1,9
459558,1,3
459573,1,17
459581,1,9
459584,1,6
459586,1,2
459590,1,6
459591,1,1
459593,1,1
459608,1,19
459612,1,5
459614,1,2
459622,1,10
459624,1,2
459635,1,11
459640,1,8
459675,1,33
459677,1,2
459678,1,3
459680,1,3
459683,1,3
459700,1,20
459701,1,1
459702,1,1
459711,1,9
459712,1,2
459722,1,15
459732,1,15
459738,1,9
459749,1,13
459751,1,3
459757,1,5
459762,1,5
459771,1,14
459773,1,3
459782,1,10
459786,1,7
459787,1,3
459790,1,4
459793,1,3
459797,1,6
459799,1,4
459803,1,6
459806,1,7
459811,1,6
459817,1,5
459824,1,8
459832,1,6
459833,1,1
459837,1,4
459852,1,22
459854,1,2
459856,1,3
459861,1,6
459863,1,4
459864,1,1
459882,1,23
459885,1,3
459891,1,8
459899,1,11
459900,1,1
459903,1,4
459904,1,1
459905,1,2
459913,1,12
459915,1,3
459917,1,3
459919,1,2
459923,1,5
459926,1,4
459940,1,13
459945,1,8
459949,1,2
459983,1,37
459994,1,11
460000,1,8
460021,1,15
460030,1,9
460049,1,15
460061,1,15
460064,1,3
460069,1,6
460076,1,9
460085,1,9
460090,1,5
460090,1,1
460093,1,3
460099,1,8
460105,1,7
460118,1,17
460185,1,59
460259,1,79
460299,1,43
460365,1,66
460381,1,10
460401,1,20
460412,1,12
460496,1,97
460557,1,62
460566,1,11
460568,1,3
460586,1,24
460594,1,9
460602,1,8
460610,1,8
460615,1,8
460647,1,31
460660,1,14
460677,1,20
460683,1,8
460700,1,23
460705,1,7
460752,1,50
460799,1,53
460806,1,8
460809,1,3
460839,1,35
460851,1,10
460886,1,43
460957,1,74
460957,1,1
460985,1,25
460996,1,12
460997,1,2
461005,1,10
461064,1,62
461094,1,40
461123,1,40
461130,1,9
461137,1,7
461143,1,8
461173,1,33
461187,1,16
461236,1,62
461246,1,9
461276,1,32
461291,1,18
461310,1,26
461320,1,14
461346,1,27
461427,1,92
461478,1,56
461486,1,6
461486,1,1
461487,1,1
461487,1,1
461519,1,37
461525,1,7
461535,1,8
461548,1,18
461558,1,12
461561,1,4
461570,1,11
461608,1,41
461617,1,13
461628,1,15
461633,1,7
461643,1,11
461669,1,30
461675,1,8
461675,1,1
461705,1,27
461764,1,74
461770,1,7
461803,1,33
461805,1,4
461830,1,33
461832,1,2
461837,1,8
461844,1,8
461914,1,84
461938,1,26
461954,1,23
461957,1,1
461995,1,49
462120,1,168
462134,1,17
462136,1,2
462156,1,30
462163,1,5
462181,1,19
462196,1,14
462210,1,17
462215,1,7
462290,1,84
462328,1,48
462351,1,20
462355,1,8
462359,1,6
462376,1,21
462432,1,69
462435,1,4
462491,1,66
462507,1,15
462528,1,28
462547,1,19
462580,1,37
462584,1,3
462589,1,5
462616,1,37
462641,1,31
462680,1,52
462708,1,37
462749,1,55
462756,1,10
462782,1,28
462788,1,8
462805,1,20
462806,1,1
462847,1,48
462870,1,27
462875,1,6
462883,1,10
462917,1,39
462975,1,49
463003,1,27
463004,1,2
463007,1,5
463030,1,30
463044,1,15
463071,1,32
463094,1,29
463099,1,7
463107,1,11
463116,1,11
463146,1,39
463176,1,37
463227,1,56
463256,1,32
463271,1,15
463299,1,40
463308,1,9
463349,1,49
463360,1,16
463364,1,4
463403,1,50
463424,1,25
463426,1,2
463513,1,109
463531,1,23
463552,1,27
463613,1,56
463689,1,102
463754,1,90
463801,1,55
463825,1,29
463864,1,39
464112,1,283
464132,1,22
464167,1,38
464177,1,10
464215,1,36
464249,1,40
464252,1,2
464268,1,6
464327,1,62
464376,1,66
464487,1,153
464505,1,28
464515,1,12
464550,1,40
464591,1,56
464631,1,43
464646,1,21
464663,1,21
464666,1,4
464668,1,3
464701,1,41
464703,1,3
464739,1,47
464754,1,17
464781,1,35
464785,1,5
464796,1,13
464841,1,46
464856,1,15
464865,1,10
464870,1,8
464893,1,29
464942,1,52
464961,1,24
465007,1,59
465008,1,1
465023,1,15
465027,1,7
465041,1,17
465043,1,3
465053,1,12
465063,1,9
465084,1,24
465095,1,18
465186,1,106
465188,1,2
465201,1,18
465265,1,81
465299,1,42
465299,1,1
465312,1,13
465318,1,8
465429,1,142
465444,1,22
465454,1,8
465535,1,109
465556,1,28
465627,1,72
465649,1,29
465656,1,10
465717,1,70
465722,1,7
465727,1,6
465728,1,2
465734,1,4
465737,1,5
465739,1,3
465740,1,2
465746,1,9
465747,1,3
465754,1,5
465759,1,7
465763,1,5
465776,1,17
465781,1,6
465782,1,2
465784,1,4
465786,1,3
465791,1,8
465794,1,3
465801,1,10
465807,1,11
465811,1,4
465818,1,10
465819,1,2
465822,1,4
465834,1,15
465859,1,31
465867,1,6
465868,1,1
465903,1,38
465916,1,19
465927,1,11
465931,1,6
465938,1,8
465939,1,1
465954,1,17
465964,1,12
465966,1,2
465969,1,5
465985,1,21
465989,1,6
465996,1,11
466007,1,11
466008,1,1
466012,1,6
466014,1,3
466014,1,1
466018,1,6
466024,1,5
466025,1,1
466050,1,23
466056,1,8
466057,1,2
466061,1,3
466070,1,10
466072,1,3
466075,1,3
466080,1,6
466093,1,9
466100,1,7
466115,1,21
466119,1,5
466133,1,16
466141,1,7
466157,1,17
466159,1,4
466165,1,7
466179,1,14
466179,1,1
466188,1,10
466189,1,2
466191,1,4
466200,1,10
466206,1,7
466213,1,9
466232,1,12
466241,1,10
466242,1,1
466245,1,5
466256,1,14
466257,1,2
466260,1,4
466261,1,1
466286,1,32
466302,1,23
466313,1,16
466327,1,21
466328,1,2
466330,1,2
466334,1,4
466335,1,1
466351,1,20
466353,1,4
466356,1,6
466361,1,7
466384,1,28
466386,1,3
466388,1,2
466390,1,2
466391,1,1
466391,1,1
466416,1,28
466419,1,2
466426,1,8
466426,1,1
466433,1,8
466454,1,29
466460,1,8
466471,1,19
466490,1,23
466518,1,33
466520,1,2
466525,1,4
466531,1,6
466535,1,3
466547,1,16
466567,1,23
466569,1,2
466580,1,14
466588,1,11
466599,1,14
466604,1,8
466614,1,9
466616,1,2
466617,1,1
466628,1,15
466630,1,4
466640,1,11
466641,1,2
466667,1,29
466669,1,4
466680,1,14
466685,1,8
466690,1,6
466692,1,2
466707,1,17
466708,1,2
466732,1,32
466739,1,10
466745,1,6
466749,1,5
466752,1,4
466757,1,4
466767,1,13
466768,1,1
466778,1,13
466780,1,3
466781,1,1
466787,1,7
466798,1,10
466806,1,12
466807,1,1
466831,1,28
466835,1,4
466844,1,8
466855,1,3
466870,1,16
466883,1,14
466885,1,3
466890,1,6
466892,1,4
466894,1,2
466896,1,3
466904,1,7
466908,1,3
466920,1,12
466926,1,7
466926,1,1
466928,1,2
466931,1,3
466936,1,5
466938,1,2
466952,1,20
466959,1,6
466960,1,2
466968,1,6
466980,1,15
466997,1,21
467007,1,13
467008,1,1
467010,1,4
467013,1,4
467018,1,6
467023,1,5
467033,1,11
467034,1,1
467049,1,19
467061,1,13
467064,1,3
467065,1,3
467066,1,1
467075,1,9
467078,1,5
467088,1,13
467088,1,1
467089,1,1
467095,1,7
467104,1,8
467108,1,8
467111,1,6
467128,1,26
467131,1,4
467134,1,4
467139,1,5
467140,1,1
467140,1,1
467154,1,18
467157,1,5
467158,1,2
467163,1,8
467165,1,3
467175,1,16
467176,1,1
467181,1,9
467182,1,2
467189,1,8
467191,1,3
467195,1,4
467207,1,14
467213,1,9
467222,1,9
467228,1,6
467246,1,22
467249,1,3
467250,1,2
467254,1,4
467260,1,7
467271,1,16
467278,1,9
467297,1,23
467300,1,2
467300,1,1
467304,1,3
467306,1,2
467317,1,15
467320,1,6
467330,1,10
467334,1,9
467337,1,5
467339,1,4
467340,1,1
467342,1,2
467346,1,6
467362,1,20
467369,1,8
467371,1,2
467377,1,8
467416,1,47
467430,1,18
467432,1,2
467438,1,10
467450,1,15
467469,1,21
467491,1,21
467500,1,16
467504,1,5
467527,1,28
467569,1,29
467577,1,13
467603,1,29
467627,1,25
467631,1,6
467637,1,6
467653,1,18
467693,1,48
467694,1,1
467699,1,8
467701,1,3
467727,1,34
467739,1,15
467762,1,33
467766,1,6
467791,1,28
467796,1,6
467806,1,11
467857,1,67
467885,1,43
467924,1,55
467989,1,80
468000,1,16
468002,1,2
468024,1,31
468027,1,6
468038,1,15
468068,1,34
468083,1,18
468108,1,41
468132,1,30
468160,1,26
468189,1,49
468284,1,119
468295,1,16
468304,1,14
468311,1,9
468317,1,7
468326,1,11
468343,1,19
468348,1,7
468351,1,5
468378,1,32
468411,1,40
468415,1,5
468417,1,3
468423,1,7
468437,1,18
468449,1,16
468465,1,21
468469,1,4
468564,1,103
468573,1,7
468588,1,21
468622,1,46
468659,1,43
468667,1,13
468680,1,14
468741,1,76
468741,1,1
468757,1,20
468788,1,24
468819,1,37
468824,1,5
468828,1,5
468830,1,1
468841,1,15
468853,1,14
468887,1,46
468890,1,7
468906,1,17
468912,1,10
468918,1,7
468993,1,63
469004,1,9
469017,1,15
469022,1,6
469077,1,64
469095,1,24
469097,1,2
469101,1,3
469106,1,6
469146,1,54
469154,1,11
469168,1,20
469191,1,32
469223,1,43
469223,1,1
469255,1,44
469276,1,22
469321,1,43
469325,1,4
469333,1,9
469409,1,98
469425,1,12
469429,1,4
469434,1,6
469456,1,25
469468,1,23
469479,1,14
469481,1,5
469494,1,19
469496,1,3
469524,1,34
469589,1,78
469609,1,21
469625,1,23
469650,1,39
469664,1,16
469667,1,4
469742,1,98
469743,1,3
469770,1,29
469880,1,139
469921,1,53
469927,1,7
469971,1,53
470005,1,42
470034,1,38
470052,1,17
470092,1,43
470096,1,3
470166,1,93
470188,1,32
470256,1,88
470264,1,12
470282,1,24
470363,1,99
470434,1,102
470440,1,6
470440,1,1
470523,1,112
470542,1,20
470640,1,124
470646,1,8
470662,1,27
470664,1,2
470714,1,58
470765,1,49
470770,1,10
470773,1,4
470782,1,14
470794,1,16
470859,1,80
470901,1,55
470915,1,15
470949,1,46
470962,1,14
470985,1,25
470989,1,3
471023,1,41
471029,1,11
471032,1,4
471036,1,5
471047,1,14
471047,1,1
471056,1,10
471058,1,4
471063,1,4
471066,1,4
471073,1,8
471076,1,2
471080,1,4
471091,1,11
471097,1,6
471106,1,9
471114,1,10
471115,1,1
471118,1,4
471121,1,5
471149,1,34
471160,1,13
471162,1,3
471164,1,4
471167,1,4
471171,1,5
471183,1,14
471186,1,6
471206,1,26
471212,1,7
471214,1,3
471215,1,2
471215,1,1
471220,1,4
471222,1,4
471232,1,12
471242,1,12
471252,1,17
471272,1,30
471280,1,12
471282,1,2
471283,1,2
471284,1,2
471307,1,29
471309,1,2
471317,1,14
471324,1,6
471329,1,8
471338,1,9
471348,1,12
471350,1,3
471354,1,4
471373,1,23
471379,1,8
471398,1,13
471404,1,7
471409,1,5
471416,1,9
471426,1,12
471428,1,4
471429,1,2
471430,1,1
471430,1,1
471436,1,10
471444,1,11
471453,1,9
471486,1,38
471491,1,5
471496,1,4
471496,1,1
471502,1,8
471512,1,13
471512,1,1
471514,1,3
471515,1,2
471523,1,11
471524,1,2
471534,1,8
471557,1,26
471565,1,8
471586,1,31
471599,1,16
471600,1,2
471605,1,6
471609,1,5
471612,1,5
471612,1,1
471614,1,4
471617,1,3
471619,1,2
471620,1,2
471629,1,9
471636,1,8
471638,1,3
471642,1,4
471652,1,11
471666,1,15
471668,1,2
471668,1,1
471673,1,7
471678,1,3
471678,1,1
471683,1,10
471688,1,4
471711,1,29
471716,1,6
471717,1,2
471727,1,13
471742,1,18
471742,1,1
471744,1,3
471750,1,5
471752,1,3
471757,1,6
471762,1,5
471762,1,1
471763,1,1
471771,1,8
471792,1,26
471810,1,24
471814,1,5
471819,1,8
471833,1,18
471837,1,5
471841,1,3
471845,1,5
471847,1,2
471858,1,11
471870,1,15
471874,1,6
471878,1,4
471882,1,3
471885,1,2
471891,1,6
471895,1,6
471895,1,1
471919,1,21
471926,1,6
471933,1,8
471939,1,4
471946,1,12
471949,1,4
471952,1,3
471955,1,5
471966,1,9
471966,1,1
471972,1,9
471976,1,5
471977,1,1
471978,1,2
471985,1,6
471995,1,12
472005,1,6
472009,1,4
472013,1,5
472015,1,2
472020,1,5
472025,1,6
472031,1,8
472034,1,3
472063,1,25
472081,1,19
472082,1,2
472083,1,3
472086,1,3
472087,1,1
472105,1,25
472113,1,13
472129,1,23
472130,1,2
472134,1,4
472150,1,20
472151,1,2
472155,1,6
472156,1,1
472160,1,7
472162,1,3
472188,1,35
472189,1,1
472191,1,3
472192,1,1
472193,1,1
472194,1,1
472198,1,4
472204,1,9
472218,1,16
472228,1,12
472245,1,20
472254,1,13
472262,1,7
472271,1,10
472278,1,8
472283,1,6
472297,1,17
472298,1,1
472303,1,6
472307,1,4
472351,1,55
472359,1,10
472371,1,15
472378,1,10
472385,1,9
472389,1,6
472402,1,15
472405,1,2
472408,1,5
472411,1,5
472413,1,2
472420,1,7
472423,1,3
472426,1,4
472430,1,7
472443,1,15
472446,1,3
472447,1,1
472449,1,3
472453,1,6
472455,1,2
472472,1,19
472488,1,17
472501,1,16
472513,1,13
472517,1,5
472529,1,13
472536,1,3
472539,1,2
472543,1,6
472544,1,2
472551,1,8
472554,1,3
472557,1,5
472561,1,5
472567,1,8
472579,1,16
472583,1,6
472587,1,5
472590,1,6
472596,1,6
472598,1,3
472599,1,1
472600,1,3
472601,1,1
472678,1,86
472679,1,2
472681,1,4
472684,1,4
472696,1,18
472703,1,11
472705,1,3
472712,1,10
472713,1,2
472714,1,1
472739,1,33
472742,1,5
472745,1,6
472776,1,50
472792,1,25
472798,1,10
472827,1,42
472828,1,2
472835,1,10
472836,1,2
472855,1,23
472898,1,53
472919,1,28
472963,1,50
472988,1,34
472994,1,8
473016,1,25
473032,1,20
473038,1,9
473069,1,38
473077,1,9
473083,1,9
473106,1,34
473124,1,23
473125,1,2
473153,1,35
473161,1,9
473184,1,25
473188,1,5
473211,1,31
473214,1,3
473258,1,54
473264,1,8
473268,1,4
473291,1,32
473305,1,20
473315,1,13
473341,1,29
473353,1,15
473369,1,25
473386,1,21
473449,1,85
473467,1,21
473477,1,14
473479,1,3
473503,1,34
473513,1,16
473516,1,4
473535,1,19
473543,1,9
473564,1,24
473568,1,6
473571,1,3
473612,1,53
473625,1,15
473681,1,82
473684,1,4
473685,1,2
473767,1,98
473784,1,22
473789,1,6
473792,1,4
473856,1,71
473863,1,9
473873,1,16
473887,1,21
473889,1,3
473912,1,26
473917,1,9
473932,1,14
473963,1,32
473973,1,10
473982,1,10
473999,1,22
474010,1,15
474036,1,34
474039,1,6
474045,1,5
474061,1,22
474063,1,3
474076,1,18
474081,1,8
474089,1,9
474094,1,9
474107,1,22
474118,1,9
474124,1,7
474135,1,14
474175,1,49
474209,1,41
474212,1,2
474243,1,35
474318,1,84
474328,1,12
474363,1,40
474372,1,12
474378,1,7
474401,1,31
474402,1,2
474440,1,53
474458,1,21
474499,1,52
474507,1,9
474515,1,14
474528,1,13
474547,1,16
474567,1,28
474638,1,75
474690,1,74
474707,1,21
474713,1,9
474716,1,5
474737,1,26
474743,1,8
474751,1,13
474841,1,120
474845,1,6
474857,1,16
474865,1,6
474898,1,40
474914,1,21
474928,1,17
474932,1,4
474932,1,1
474951,1,14
474964,1,19
474967,1,2
474969,1,2
475012,1,51
475033,1,30
475066,1,42
475074,1,8
475101,1,37
475133,1,37
475216,1,93
475246,1,27
475248,1,2
475256,1,13
475266,1,15
475285,1,26
475312,1,35
475331,1,31
475387,1,79
475390,1,5
475390,1,2
475391,1,1
475402,1,11
475495,1,100
475510,1,13
475510,1,1
475550,1,42
475559,1,10
475569,1,15
475575,1,7
475578,1,6
475579,1,2
475582,1,4
475597,1,22
475600,1,4
475637,1,47
475638,1,1
475644,1,8
475645,1,1
475647,1,1
475648,1,1
475649,1,3
475651,1,4
475654,1,3
475685,1,38
475686,1,2
475700,1,23
475719,1,25
475722,1,4
475733,1,16
475739,1,5
475749,1,11
475752,1,5
475755,1,5
475763,1,9
475765,1,2
475769,1,5
475775,1,7
475776,1,2
475779,1,4
475782,1,6
475783,1,1
475788,1,7
475791,1,4
475801,1,13
475811,1,11
475842,1,34
475843,1,2
475846,1,5
475863,1,21
475890,1,21
475892,1,1
475904,1,13
475904,1,1
475907,1,2
475922,1,21
475928,1,8
475941,1,13
475979,1,48
475985,1,8
475994,1,12
475996,1,2
475999,1,3
476008,1,10
476018,1,11
476020,1,3
476026,1,8
476030,1,4
476058,1,38
476068,1,16
476075,1,8
476076,1,1
476087,1,14
476088,1,1
476092,1,4
476097,1,6
476097,1,1
476098,1,2
476115,1,16
476131,1,24
476196,1,72
476242,1,52
476243,1,2
476245,1,4
476252,1,5
476265,1,16
476266,1,1
476269,1,3
476271,1,4
476276,1,7
476279,1,4
476280,1,3
476295,1,23
476303,1,10
476305,1,3
476310,1,7
476316,1,9
476317,1,1
476320,1,4
476321,1,3
476330,1,8
476353,1,31
476396,1,45
476404,1,11
476406,1,2
476414,1,13
476421,1,12
476448,1,39
476456,1,7
476460,1,7
476469,1,14
476479,1,12
476479,1,1
476500,1,27
476523,1,18
476547,1,26
476550,1,5
476553,1,4
476559,1,7
476567,1,12
476589,1,28
476592,1,2
476605,1,16
476666,1,68
476676,1,11
476704,1,35
476707,1,3
476708,1,3
476711,1,3
476712,1,2
476718,1,9
476743,1,32
476753,1,10
476764,1,14
476767,1,5
476775,1,9
476779,1,6
476781,1,3
476792,1,13
476805,1,17
476807,1,3
476808,1,2
476818,1,15
476831,1,14
476841,1,9
476844,1,2
476851,1,8
476858,1,7
476864,1,6
476866,1,2
476877,1,17
476882,1,4
476884,1,2
476898,1,21
476904,1,7
476905,1,2
476908,1,4
476915,1,5
476931,1,16
476931,1,1
476933,1,2
476937,1,6
476937,1,1
476940,1,3
476958,1,20
476965,1,6
476971,1,10
476974,1,4
476986,1,12
476996,1,17
477012,1,16
477024,1,18
477026,1,3
477030,1,4
477046,1,16
477056,1,13
477060,1,3
477081,1,22
477104,1,34
477116,1,14
477121,1,8
477186,1,73
477201,1,19
477229,1,35
477236,1,8
477241,1,8
477242,1,1
477244,1,2
477244,1,1
477250,1,11
477254,1,5
477260,1,10
477264,1,6
477273,1,13
477281,1,7
477281,1,1
477282,1,1
477283,1,1
477286,1,5
477301,1,17
477303,1,1
477309,1,8
477312,1,3
477313,1,1
477320,1,8
477335,1,14
477350,1,16
477363,1,18
477406,1,58
477409,1,5
477413,1,8
477422,1,13
477427,1,5
477431,1,6
477440,1,12
477444,1,4
477452,1,9
477470,1,23
477472,1,5
477476,1,7
477488,1,16
477495,1,8
477498,1,4
477499,1,1
477518,1,17
477522,1,6
477533,1,9
477540,1,12
477540,1,1
477545,1,7
477551,1,7
477571,1,27
477591,1,24
477592,1,3
477592,1,1
477597,1,4
477604,1,10
477605,1,1
477628,1,29
477657,1,36
477668,1,14
477681,1,13
477683,1,2
477697,1,18
477710,1,16
477751,1,49
477787,1,37
477794,1,7
477818,1,31
477824,1,8
477850,1,32
477854,1,6
477863,1,12
477866,1,3
477887,1,23
477888,1,2
477905,1,21
477916,1,11
477917,1,2
477924,1,11
477927,1,3
477933,1,5
477933,1,1
477939,1,9
477943,1,5
477945,1,2
477963,1,20
477969,1,9
477991,1,22
477992,1,1
